method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00014,29.557869,0.9749656319618225,0.098154694,0.8668503213957759,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,29.63292,0.9756534099578857,0.09765438,0.8453837597330367,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,29.77432,0.9763444066047668,0.096248195,0.3123644251626898,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,29.92984,0.9763239026069641,0.09549604,0.7139479905437353,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,29.791328,0.9781181812286377,0.09383418,0.0639269406392694,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.99607,0.9852507710456848,0.10186188,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.354647,0.9856754541397095,0.103159405,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.033844,0.9823750257492065,0.10919237,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.758766,0.980635941028595,0.11042658,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.806797,0.9818786978721619,0.10614481,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.925276,0.9810429811477661,0.10589183,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.822508,0.9798969030380249,0.10521169,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.763103,0.9801475405693054,0.103015475,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.697704,0.9807243347167969,0.10233051,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,28.532887,0.9805605411529541,0.10020345,0.49382716049382713,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.157787,0.9815436601638794,0.09626823,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.129894,0.9817609786987305,0.09448779,0.7911832946635731,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.055168,0.9837458729743958,0.09249742,0.9104991394148021,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00016,29.405134,0.9843220114707947,0.090448596,0.8088803088803089,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00016,29.20477,0.9840140342712402,0.09108604,0.8757961783439491,0.6521739130434783,0.6106870229007634
SwinIR + PathologyLoss,BraTS2021_00016,28.942554,0.9840355515480042,0.09238072,0.7263374485596708,0.3137254901960784,0.21374045801526717
SwinIR + PathologyLoss,BraTS2021_00016,28.838745,0.984187126159668,0.09098711,0.9212531752751905,0.7898550724637681,0.7542372881355932
SwinIR + PathologyLoss,BraTS2021_00016,29.212454,0.9845682978630066,0.089062445,0.9002514668901928,0.7977207977207977,0.6428571428571429
SwinIR + PathologyLoss,BraTS2021_00016,28.981123,0.9846773147583008,0.08895897,0.9168,0.8590604026845637,0.7972972972972973
SwinIR + PathologyLoss,BraTS2021_00016,29.281162,0.9841811060905457,0.08766344,0.8520614389652384,0.8436213991769548,0.6153846153846154
SwinIR + PathologyLoss,BraTS2021_00016,28.748257,0.9849855899810791,0.08825639,0.816988416988417,0.9146757679180887,0.7656765676567657
SwinIR + PathologyLoss,BraTS2021_00016,28.996391,0.9845222234725952,0.08803553,0.8195669607056937,0.9478390461997019,0.7897727272727273
SwinIR + PathologyLoss,BraTS2021_00016,29.223854,0.9850414395332336,0.086810455,0.8234336859235151,0.8641221374045801,0.6820809248554913
SwinIR + PathologyLoss,BraTS2021_00016,28.849432,0.9841955900192261,0.08719592,0.9369369369369369,0.9333333333333333,0.7290322580645161
SwinIR + PathologyLoss,BraTS2021_00016,28.341553,0.9841457605361938,0.090345435,0.8892261001517451,0.9678217821782178,0.7891891891891892
SwinIR + PathologyLoss,BraTS2021_00016,28.920929,0.9839577674865723,0.088265315,0.9125090383224873,0.9695493300852619,0.7745358090185677
SwinIR + PathologyLoss,BraTS2021_00016,28.976831,0.9838699698448181,0.08820343,0.8764705882352941,0.9155446756425949,0.7664041994750657
SwinIR + PathologyLoss,BraTS2021_00016,28.756163,0.9841747879981995,0.08855473,0.9008620689655172,0.9481132075471698,0.7971360381861575
SwinIR + PathologyLoss,BraTS2021_00016,28.302021,0.9839087128639221,0.090954185,0.9372797744890768,0.972972972972973,0.8758782201405152
